fips,county_name,State,total_pop_18plus,prop_white,prop_foreign_born,median_age,median_income,median_rent,prop_less_than_hs,prop_bachelor_above,prop_unemployed,prop_nilf,prop_health_insurance,prop_low_ratio_ip
35049,Santa Fe County, NM,121803,0.837882553,0.136178912,46.3,61200,1048,0.106611675,0.410409372,0.023878218,0.41461704,0.891574501,0.144107891
35051,Sierra County, NM,9288,0.898105339,0.050172265,55.7,29755,537,0.160407974,0.21082522,0.044275775,0.594982079,0.947085035,0.268805704
35053,Socorro County, NM,13015,0.797188279,0.088590088,39.4,42083,715,0.181842941,0.219518838,0.020094474,0.568418685,0.918139479,0.201163757
35055,Taos County, NM,26871,0.844323797,0.069815042,48.8,38329,784,0.09866853,0.28712912,0.04786269,0.448798897,0.902549002,0.198788953
35057,Torrance County, NM,12243,0.909981313,0.052029731,43.6,36120,754,0.153896164,0.148416458,0.032578466,0.530075487,0.940325973,0.258639605
35059,Union County, NM,3297,0.866924752,0.063694268,39.8,35884,557,0.181125828,0.117218543,0.012518629,0.541579732,0.861119082,0.184387618
35061,Valencia County, NM,57999,0.830191906,0.080846221,38.9,48945,876,0.155325242,0.185209717,0.039754642,0.466594828,0.918262782,0.197282609
36001,Albany County,  NY,250068,0.753322822,0.123334453,37.8,66252,1022,0.078597293,0.418225827,0.029564791,0.344352242,0.968702892,0.102182854
36003,Allegany County,  NY,37247,0.95452793,0.028941928,39.1,48412,658,0.092216526,0.208669019,0.026889005,0.451797811,0.93360161,0.165519645
36005,Bronx County,  NY,1076664,0.219873205,0.439514092,34.2,40088,1212,0.272443752,0.200689369,0.06002873,0.400722646,0.914378338,0.324488799
36007,Broome County,  NY,155560,0.854649357,0.080991257,39.9,52226,776,0.093133121,0.283803411,0.035865347,0.424232972,0.958412535,0.151091324
36009,Cattaraugus County,  NY,59937,0.91880292,0.02324107,42,48703,655,0.111525289,0.190751008,0.031892904,0.423634661,0.930889943,0.166159773
36011,Cayuga County,  NY,62031,0.917739748,0.026664087,42.9,58377,763,0.122158886,0.225900137,0.027078066,0.40145769,0.949389889,0.127349071
36013,Chautauqua County,  NY,102176,0.92232443,0.027070936,42.6,46820,659,0.111922875,0.22248288,0.034298889,0.434519009,0.946450513,0.17271013
36015,Chemung County,  NY,66568,0.880687909,0.034551136,41.3,54940,813,0.097090799,0.232585061,0.032274009,0.424432297,0.957315653,0.137182079
36017,Chenango County,  NY,37958,0.960925922,0.018230676,44.9,52002,678,0.119030981,0.186524575,0.034991827,0.411498774,0.957234965,0.14485522
36019,Clinton County,  NY,66055,0.908839333,0.051381425,39.5,56365,810,0.123507997,0.228595751,0.024369673,0.44605232,0.960933182,0.145639156
36021,Columbia County,  NY,49720,0.889914032,0.076830249,48.2,66787,928,0.097182604,0.326699434,0.030098568,0.388993194,0.954136094,0.112347406
36023,Cortland County,  NY,38698,0.946453567,0.023696315,36.4,56023,778,0.092916681,0.279580248,0.032337311,0.385064675,0.968465238,0.114095138
36025,DE County,  NY,37309,0.94741638,0.049853923,47.9,49544,691,0.110623113,0.226004209,0.025454074,0.456850026,0.948543602,0.153481429
36027,Dutchess County,  NY,237558,0.782103393,0.136231994,42.2,81219,1220,0.089303692,0.350454495,0.031349702,0.375792514,0.952923334,0.085459622
36029,Erie County,  NY,731783,0.778164039,0.079302198,40.3,58121,829,0.081934298,0.343556544,0.026836407,0.373800385,0.967907218,0.135614674
36031,Essex County,  NY,31305,0.928695374,0.044529628,47.7,56763,812,0.085359473,0.268008512,0.02836703,0.43222395,0.964324417,0.110989011
36033,Franklin County,  NY,40417,0.826633912,0.035653314,39.9,50407,703,0.126108655,0.190760017,0.035230027,0.499436032,0.949056398,0.16526096
36035,Fulton County,  NY,42710,0.943965999,0.020978694,43.9,50482,779,0.126887904,0.182171446,0.030171335,0.408814763,0.95170014,0.169044471
36037,Genesee County,  NY,46051,0.919284528,0.023343684,43.1,60524,747,0.077539072,0.222818987,0.026812585,0.350710302,0.965366228,0.100677898
36039,Greene County,  NY,39515,0.895875506,0.073820068,45.9,53601,908,0.133176843,0.220707599,0.020626696,0.474241303,0.957843644,0.128479028
36041,Hamilton County,  NY,3890,0.973200443,0.020308483,55.3,58675,783,0.225399495,0.168488926,0.016633065,0.532006048,0.938571111,0.128498728
36043,Herkimer County,  NY,49187,0.956620526,0.031939334,44.2,54646,675,0.101664685,0.214831245,0.035298284,0.397351645,0.9502507,0.122366652
36045,Jefferson County,  NY,85560,0.863579164,0.04984806,32.5,52685,987,0.089684093,0.222323176,0.032517558,0.363468237,0.947216347,0.151120726
36047,Kings County,  NY,1995328,0.437234505,0.448574871,35.2,60231,1426,0.176163757,0.374917076,0.039239383,0.363167868,0.927095596,0.221880592
36049,Lewis County,  NY,20445,0.968124341,0.019271215,42.2,54524,768,0.098529412,0.184204793,0.028494216,0.40029395,0.944789247,0.148557485
36051,Livingston County,  NY,52201,0.926483307,0.041646712,41.3,59510,798,0.093935986,0.264515676,0.020032364,0.434852966,0.968172804,0.118121932
36053,Madison County,  NY,57390,0.946000983,0.031050706,41.9,61633,783,0.079867409,0.262076011,0.02407091,0.39824416,0.956287476,0.105009924
36055,Monroe County,  NY,587409,0.759566605,0.101305904,38.9,60075,927,0.096347401,0.386304411,0.03531232,0.356656913,0.967124192,0.13434884
36057,Montgomery County,  NY,37996,0.871567076,0.046662807,41,49462,783,0.131670517,0.177899939,0.03913452,0.410747391,0.9365727,0.194791583
36059,Nassau County,  NY,1062767,0.680329434,0.273619712,41.7,116100,1772,0.086049715,0.459604481,0.025145854,0.348630963,0.95577159,0.055088122
36061, NY County,  NY,1397057,0.564973624,0.324159286,37.5,86553,1740,0.127241439,0.61314988,0.034963503,0.32695838,0.948026522,0.160753736
36063,Niagara County,  NY,168296,0.872118395,0.046335029,43.2,55522,703,0.088086992,0.246009315,0.030508885,0.387897854,0.967237225,0.133368582
36065,Oneida County,  NY,181034,0.853278193,0.084127843,41,56027,766,0.115443175,0.257455456,0.026676527,0.422982112,0.960155548,0.156019897
36067,Onondaga County,  NY,363789,0.795744828,0.089912009,39.1,61359,872,0.089879637,0.35889489,0.032970103,0.374395615,0.963020566,0.128796867
36069,Ontario County,  NY,87192,0.925669567,0.042343334,43.7,64944,896,0.06095475,0.363136889,0.021815834,0.367262892,0.967236362,0.089103332
36071,Orange County,  NY,282793,0.741105279,0.138829462,37,79944,1259,0.10257646,0.30330553,0.026817191,0.359165597,0.951994831,0.112606335
36073,Orleans County,  NY,32850,0.888543908,0.035738204,43,52620,728,0.122716024,0.161903793,0.029904447,0.443494161,0.94895288,0.15070744
36075,Oswego County,  NY,93217,0.955847185,0.024169411,40.3,55967,777,0.118050267,0.189816838,0.041497776,0.395519526,0.954262591,0.159960585
36077,Otsego County,  NY,50269,0.934369372,0.039407985,42.3,54028,833,0.08282631,0.310523548,0.033451764,0.422195041,0.95180926,0.129225887
36079,Putnam County,  NY,78919,0.869000982,0.152358748,44.2,104486,1453,0.069865654,0.39603764,0.03004549,0.343071317,0.963049227,0.037907625
36081,Queens County,  NY,1825065,0.382615892,0.568962201,39,68666,1583,0.17978043,0.321661168,0.035831787,0.35815617,0.904689933,0.150792735
36083,Rensselaer County,  NY,128104,0.860646418,0.060997315,39.8,68991,973,0.081183157,0.320186155,0.030802613,0.348881319,0.962561952,0.105612076
36085,Richmond County,  NY,370655,0.741291196,0.286465851,40.1,82783,1319,0.112523098,0.3386429,0.026861479,0.412305941,0.956717137,0.123564598
36087,Rockland County,  NY,233530,0.706610526,0.275930287,36,93024,1504,0.117922698,0.410892426,0.035406596,0.357514551,0.943887614,0.131083443
36089,St. Lawrence County,  NY,86740,0.928401568,0.044408577,39,50940,741,0.113387387,0.23809258,0.039251039,0.470116577,0.940376211,0.175074633
36091,Saratoga County,  NY,182013,0.926871537,0.060484691,42.8,84291,1138,0.059720263,0.413815103,0.022875591,0.331727936,0.96671336,0.05643798
36093,Schenectady County,  NY,121385,0.762822955,0.133303126,39.7,65499,945,0.092936489,0.320956175,0.040817466,0.375868478,0.957520332,0.106953997
36095,Schoharie County,  NY,25679,0.954166934,0.035787998,45.4,57714,790,0.103456004,0.224348917,0.030911843,0.423004162,0.9617953,0.120526116
36097,Schuyler County,  NY,14470,0.964787946,0.020456116,46.4,52327,742,0.095850026,0.234560435,0.032926502,0.415168991,0.945371775,0.137938502
36099,Seneca County,  NY,27511,0.911747601,0.02976991,42.1,54545,781,0.152084176,0.210724403,0.020161432,0.441260442,0.917432061,0.108469017
36101,Steuben County,  NY,75516,0.946734148,0.036257217,42.9,53663,695,0.095100314,0.236450959,0.037011406,0.413763937,0.945446533,0.143449679
36103,Suffolk County,  NY,1165619,0.806505723,0.187193242,41.5,101031,1742,0.094185142,0.363455311,0.027234929,0.34877251,0.953073167,0.064596859
36105,Sullivan County,  NY,59174,0.798085628,0.112684625,42.8,57426,890,0.132577327,0.247748936,0.043470451,0.417133432,0.94380668,0.164963504
36107,Tioga County,  NY,38415,0.962699749,0.024573734,44.5,62999,751,0.088309892,0.260029975,0.03721691,0.388600906,0.958370423,0.120043972
36109,Tompkins County,  NY,87374,0.802390834,0.146050312,31.1,60240,1164,0.055642922,0.535182521,0.022628948,0.407085696,0.96579635,0.096625917
36111,Ulster County,  NY,146740,0.845162735,0.091740493,44,64304,1112,0.092626162,0.32450265,0.030825029,0.38997739,0.9459599,0.11376583
36113,Warren County,  NY,52468,0.956064472,0.038823664,46.8,61024,929,0.08057199,0.313444693,0.024651463,0.383399501,0.96126589,0.081238486
36115, WA County,  NY,49880,0.936217865,0.030332799,44.2,57258,855,0.120910384,0.205258713,0.02867544,0.403500234,0.945466963,0.122922107
36117,Wayne County,  NY,71029,0.929340801,0.035577018,43.8,59449,779,0.108489533,0.226351034,0.032815928,0.357650009,0.957768294,0.120654563
36119,Westchester County,  NY,753789,0.642854194,0.311669446,40.9,96610,1537,0.119352377,0.489208278,0.035076256,0.346793453,0.941712225,0.091706699
36121,Wyoming County,  NY,32289,0.915072572,0.02480721,42.2,58052,659,0.101195192,0.176729928,0.032800217,0.409837053,0.958278286,0.100570885
36123,Yates County,  NY,19456,0.96445564,0.025287829,41,56563,775,0.136268218,0.251964254,0.024252343,0.409016515,0.823982175,0.124100103
37001,Alamance County, NC,126786,0.697711298,0.097187387,39.1,49688,813,0.136941168,0.248379933,0.033179048,0.372836564,0.887931194,0.186372889
37003,Alexander County, NC,29645,0.876629135,0.038050261,43.7,48756,654,0.176091251,0.14209565,0.029904345,0.417942607,0.911301103,0.145523847
37005,Alleghany County, NC,9090,0.953942587,0.069746975,50.1,37830,622,0.225151407,0.173376084,0.020325203,0.482884039,0.887114537,0.238938053
37007,Anson County, NC,20071,0.477552004,0.033580788,40.9,40213,754,0.19263865,0.112807417,0.046206531,0.452997637,0.889311657,0.23463591
37009,Ashe County, NC,22007,0.954025984,0.040714318,48.3,40962,634,0.148752211,0.196600511,0.020797457,0.425486819,0.874421927,0.154674436
37011,Avery County, NC,14926,0.920198789,0.036111483,45.2,40340,777,0.164440108,0.206769739,0.020360219,0.552140433,0.841306101,0.194952535
37013,Beaufort County, NC,37560,0.720170455,0.042385517,46.2,45212,740,0.122944103,0.205765291,0.038033227,0.460920342,0.879613601,0.190219972
37015,Bertie County, NC,15986,0.352425181,0.012135619,45.4,35527,638,0.216240622,0.136426785,0.054857213,0.497376129,0.881248274,0.207268117
37017,Bladen County, NC,26416,0.576525878,0.047584797,44.5,36173,655,0.186642193,0.158149431,0.025743518,0.491180461,0.870851828,0.27695317
37019,Brunswick County, NC,111188,0.841937564,0.045283664,53.8,58236,960,0.08734288,0.298593012,0.028288033,0.507848017,0.902227761,0.108313527
37021,Buncombe County, NC,208730,0.888475822,0.070378,42.2,52207,975,0.089358771,0.40136195,0.019914087,0.385399449,0.893411021,0.126615235
37023,Burke County, NC,72924,0.843488796,0.056977127,44.1,44557,648,0.18365532,0.164382091,0.041602342,0.437556561,0.879308769,0.183206107
37025,Cabarrus County, NC,153305,0.705360211,0.106036985,37.9,67328,925,0.100746596,0.322899012,0.034112176,0.319127229,0.923263226,0.110389244
37027,Caldwell County, NC,65194,0.889087001,0.037580145,44.6,44511,645,0.200423657,0.157498729,0.036993567,0.415338216,0.876690523,0.178020907
37029,Camden County, NC,8158,0.826272391,0.033954401,41,64572,953,0.134891845,0.17116754,0.043447038,0.403470975,0.924490189,0.094166138
37031,Carteret County, NC,56799,0.899001013,0.03619782,48.6,57194,902,0.083944611,0.290770498,0.031876404,0.429774173,0.895052962,0.110845626
37033,Caswell County, NC,18415,0.63070887,0.032310616,45.7,45733,558,0.195572839,0.159377804,0.028811588,0.467963629,0.926277036,0.165905632
37035,Catawba County, NC,122363,0.790804058,0.084429117,41.4,52056,738,0.141130622,0.226151942,0.040480599,0.377403979,0.88355089,0.137473864
37037,Chatham County, NC,56749,0.809077911,0.109887399,46.7,67031,845,0.111000441,0.423640508,0.024582624,0.424139693,0.883214568,0.115285488
37039,Cherokee County, NC,23224,0.932997247,0.032509473,51.5,41438,724,0.127979925,0.190296947,0.025490857,0.517611865,0.858336045,0.172829297
37041,Chowan County, NC,11185,0.611122934,0.025659365,46,46519,798,0.13233906,0.216726449,0.040086022,0.476301075,0.907262731,0.231058705
37043,Clay County, NC,9030,0.966563128,0.031007752,52.2,42222,736,0.11843362,0.23686724,0.01498578,0.5237366,0.865226149,0.122663551
37045,Cleveland County, NC,75870,0.746027014,0.029260577,41.8,42247,696,0.157750651,0.175702361,0.046274779,0.44326768,0.878408459,0.217194758
37047,Columbus County, NC,44107,0.620282514,0.03255719,41.9,37628,633,0.17016039,0.138107806,0.030381242,0.536079092,0.874089137,0.25261532
37049,Craven County, NC,80154,0.703769111,0.053671682,37,52687,910,0.112211466,0.252501742,0.037392813,0.393891982,0.892694954,0.158701598
37051,Cumberland County, NC,250553,0.499890345,0.079552031,31.3,46875,941,0.090360744,0.254977951,0.045383454,0.351775832,0.90057916,0.213225043
37053,Currituck County, NC,20526,0.903614915,0.024213193,42.8,69964,1151,0.094918861,0.234690077,0.026990044,0.359788609,0.866944348,0.100308022
37055,Dare County, NC,29241,0.927364585,0.058308539,46.5,59381,1089,0.057740834,0.347298501,0.027903419,0.356325662,0.867941813,0.10251921
37057,Davidson County, NC,128727,0.857595492,0.059420324,42.5,49546,720,0.16086197,0.184760626,0.035193519,0.401170117,0.88654094,0.169754089
37059,Davie County, NC,33242,0.893414109,0.054328861,45.2,60434,740,0.122184368,0.240101875,0.022817977,0.412314188,0.903734262,0.133005351
37061,Duplin County, NC,44648,0.712432377,0.14522487,40.5,41764,665,0.240327754,0.12097825,0.046221206,0.417608489,0.829420703,0.225248207
37063,Durham County, NC,246027,0.519224109,0.16700606,35.4,60958,1067,0.116415375,0.482199605,0.030895354,0.321433106,0.880376809,0.150421808
37065,Edgecombe County, NC,40636,0.393576204,0.027217246,41.7,36866,695,0.188776353,0.135630539,0.047239613,0.441401062,0.896655602,0.285605219
37067,Forsyth County, NC,288157,0.660755074,0.104182789,38.4,51569,812,0.107707102,0.33999698,0.034184771,0.385933533,0.891957273,0.173792198
37069,Franklin County, NC,51646,0.673261806,0.067284979,41.4,55193,829,0.138251248,0.219743979,0.035708944,0.384647024,0.901402212,0.1443618
37071,Gaston County, NC,169463,0.770548773,0.0635773,40.1,52835,832,0.151739291,0.212284568,0.038625656,0.379078339,0.897460938,0.154997252
37073,Gates County, NC,9187,0.633356425,0.009361054,46.5,50750,860,0.109462854,0.143079316,0.037428632,0.406005498,0.93422083,0.165366615
37075,Graham County, NC,6760,0.873898225,0.016420118,46.2,39571,499,0.181444316,0.129297582,0.020550878,0.495932639,0.833968103,0.206152433
37077,Granville County, NC,47027,0.610436893,0.054415549,42.7,55856,831,0.156743853,0.225137264,0.032595755,0.414405353,0.911648009,0.153471216
37079,Greene County, NC,16720,0.595207531,0.091566986,40.7,39837,695,0.249883201,0.110391777,0.039382866,0.476132475,0.834038451,0.205684211
37081,Guilford County, NC,409724,0.552149401,0.121420761,37.1,53261,878,0.109407711,0.360262015,0.035825997,0.365618279,0.904683178,0.166403602
37083,Halifax County, NC,40179,0.404786091,0.020184674,43.4,35502,717,0.213849005,0.144465654,0.038445778,0.496444669,0.876194483,0.294590643
37085,Harnett County, NC,97382,0.67098569,0.079408926,34.4,53554,893,0.125293657,0.218586005,0.039775544,0.396446771,0.888312573,0.166991451
37087,Haywood County, NC,49904,0.95512096,0.028053863,47.6,51659,785,0.119972927,0.259879481,0.024019932,0.445439327,0.901280613,0.143972044
37089,Henderson County, NC,92852,0.912072611,0.086363245,47.4,55945,853,0.100796501,0.317956935,0.014486387,0.428253161,0.88372461,0.108115698
37091,Hertford County, NC,19449,0.350741296,0.03892231,42.2,41028,756,0.192074452,0.149144401,0.048513615,0.472195853,0.886172007,0.239343052
37093,Hoke County, NC,39046,0.443593973,0.074988475,32.8,48072,929,0.129214617,0.177381673,0.051469499,0.412274636,0.861126637,0.204308943
37095,Hyde County, NC,4122,0.665259927,0.058709364,40.9,39663,775,0.192025184,0.09181532,0.032493525,0.50694608,0.825551232,0.303338171
37097,Iredell County, NC,134877,0.812382504,0.078612365,40.6,60955,868,0.107445001,0.284260679,0.031454324,0.352249803,0.910491491,0.120344806
37099,Jackson County, NC,35728,0.831151893,0.040920287,37.7,47252,739,0.106361249,0.303691275,0.027495908,0.454528096,0.869224287,0.171517463
37101,Johnston County, NC,146366,0.772118657,0.097153711,38.4,59865,857,0.131186511,0.228542601,0.03076134,0.347094178,0.880019453,0.135856755
37103,Jones County, NC,7781,0.656973108,0.025960673,48.5,38158,634,0.188674033,0.121823204,0.052782273,0.484376945,0.842342815,0.242435703
37105,Lee County, NC,45730,0.737289397,0.120927181,38.6,49994,775,0.16530001,0.214941569,0.04254823,0.385372059,0.861305381,0.19444262
37107,Lenoir County, NC,43975,0.549809712,0.055713474,42.7,39402,717,0.203185742,0.149240168,0.06464882,0.428829106,0.874668973,0.237838929
37109,Lincoln County, NC,65155,0.894041173,0.055360295,43.3,57536,727,0.121381507,0.230092993,0.034238559,0.374372194,0.912094589,0.126816492
37111,McDowell County, NC,35969,0.9162005,0.046206456,43.9,43646,645,0.160970265,0.174422497,0.030305481,0.464962657,0.884655297,0.168312285
37113,Macon County, NC,28419,0.934593399,0.061332207,50.1,45507,756,0.107489994,0.238078902,0.023928044,0.488894229,0.867090253,0.150731707
37115,Madison County, NC,17575,0.953718778,0.022133713,44,45873,688,0.130179445,0.285220228,0.024941673,0.465559382,0.906786437,0.121517595
37117,Martin County, NC,18161,0.54531927,0.024558119,46.3,40090,664,0.166414065,0.163989088,0.068245941,0.428693106,0.899550621,0.205004036
37119,Mecklenburg County, NC,818217,0.537884083,0.184855607,35.1,66641,1146,0.097204691,0.453791117,0.033763516,0.29044711,0.883832616,0.124590216
37121,Mitchell County, NC,12194,0.964676086,0.046170248,47,46103,611,0.147901279,0.204827959,0.018102422,0.472965462,0.882123918,0.130488712
37123,Montgomery County, NC,21150,0.756348158,0.104444444,43.6,44146,576,0.205187685,0.156632223,0.020429616,0.483592322,0.86788416,0.170005893
37125,Moore County, NC,76527,0.821972578,0.056319992,44.3,59963,879,0.093150607,0.374342227,0.026066411,0.421673738,0.910467849,0.117061117
37127,Nash County, NC,73148,0.520769967,0.048613769,41.7,49537,799,0.143824941,0.207712844,0.038789975,0.389193184,0.902939527,0.172397055
37129,New Hanover County, NC,185263,0.810970527,0.059299482,39.1,54891,1031,0.067533334,0.405866998,0.031011383,0.377598973,0.901410514,0.129825729
37131,Northampton County, NC,16409,0.396069387,0.01828265,49.6,37146,717,0.195958114,0.137730941,0.029380215,0.532181168,0.862853854,0.240819964
37133,Onslow County, NC,147439,0.747212525,0.053032101,26.4,50278,997,0.08492711,0.22931275,0.04027094,0.293130679,0.915333668,0.169700284
37135,Orange County, NC,116319,0.753921677,0.149614422,34.8,71723,1093,0.072690112,0.597260791,0.022571745,0.358897419,0.930030307,0.084484591
37137,Pamlico County, NC,10772,0.76088497,0.031099146,52.4,46728,767,0.120160885,0.185218703,0.023480538,0.539691141,0.896217751,0.164112566
37139,Pasquotank County, NC,30703,0.584273928,0.044914178,38.6,50558,909,0.129809835,0.220880998,0.036608618,0.419441973,0.880522697,0.163292298
37141,Pender County, NC,46925,0.777281081,0.046670218,42.7,57240,919,0.122169501,0.279150615,0.045158774,0.40897428,0.897761409,0.129326792
37143,Perquimans County, NC,10892,0.737453462,0.02552332,49.8,47162,914,0.131292113,0.201545779,0.035605381,0.478026906,0.886243785,0.175739498
37145,Person County, NC,31010,0.675867327,0.035375685,43.7,51020,694,0.13511396,0.155698006,0.041473363,0.377027742,0.91292964,0.145862553
37147,Pitt County, NC,140020,0.572130716,0.058177403,32.5,47437,794,0.107444189,0.326592713,0.051651032,0.363538737,0.898619098,0.185625684
37149,Polk County, NC,17183,0.902660894,0.044928127,52.7,48787,851,0.092453899,0.290830134,0.025632282,0.497982381,0.898727309,0.136756757
37151,Randolph County, NC,110427,0.838259338,0.07639436,41.7,47288,703,0.185484522,0.156919724,0.028890846,0.393449199,0.863031765,0.167293867
37153,Richmond County, NC,34740,0.61748561,0.048186528,40.5,36148,664,0.191348135,0.157211523,0.047046073,0.451231034,0.883238956,0.278876347
37155,Robeson County, NC,99191,0.279767112,0.053351615,36.6,34976,645,0.226583595,0.136985821,0.033699918,0.494191173,0.858800788,0.298749512
37157,Rockingham County, NC,72421,0.754328755,0.043923724,44.7,43579,672,0.173267554,0.150662125,0.03333601,0.44032707,0.897870921,0.197818182
37159,Rowan County, NC,108856,0.7668786,0.057589843,40.2,49842,772,0.143563384,0.185129642,0.043085248,0.400789497,0.88157704,0.181704051
37161,Rutherford County, NC,52805,0.867730747,0.03156898,45,42608,636,0.161586831,0.178299108,0.038462245,0.468413226,0.884895595,0.186940123
37163,Sampson County, NC,47829,0.627766822,0.120575383,40.3,42151,648,0.206748178,0.137032683,0.040823743,0.408863315,0.842743929,0.221840178
37165,Scotland County, NC,27030,0.436680351,0.029411765,39.3,37238,674,0.198018125,0.155119844,0.058645533,0.505007205,0.885259707,0.295822181
37167,Stanly County, NC,48199,0.836234331,0.041121185,42.2,52623,708,0.146794946,0.1732236,0.035147301,0.386278687,0.888244772,0.132898787
37169,Stokes County, NC,36967,0.930298595,0.0210999,46.2,48054,687,0.162081784,0.1413829,0.03552552,0.411791002,0.887981459,0.160548397
37171,Surry County, NC,56577,0.908115769,0.062764021,44.1,43597,628,0.205143811,0.180347502,0.022405035,0.441840976,0.877989825,0.180206497
37173,Swain County, NC,10974,0.6414446,0.029979953,41.9,39317,642,0.202491576,0.181762483,0.03727643,0.463166283,0.785069962,0.198616874
37175,Transylvania County, NC,28369,0.915854922,0.033593006,51.1,50212,756,0.109646214,0.326403245,0.030769763,0.482763395,0.865074358,0.156845059
37177,Tyrrell County, NC,3525,0.553846154,0.036312057,46.2,35300,760,0.259928964,0.105908944,0.023595506,0.54494382,0.866507747,0.236714976
37179,Union County, NC,168085,0.812601438,0.121991849,38.2,80033,1030,0.103721094,0.353999294,0.03077446,0.32428191,0.909559802,0.088333851
37181,Vance County, NC,33865,0.426291059,0.059294257,40.9,40529,699,0.195961679,0.14845985,0.049769769,0.405832528,0.892240988,0.238466362
37183,Wake County, NC,810604,0.653608386,0.164069015,36.2,80591,1150,0.070037584,0.527519423,0.028317709,0.29734488,0.915830507,0.089374053
37185,Warren County, NC,16254,0.397024827,0.031438415,48,36466,619,0.18419244,0.158075601,0.042782982,0.514947193,0.873290553,0.242100676
37187, WA County, NC,9504,0.457138064,0.019886364,46.1,35979,607,0.163058104,0.115107034,0.035535587,0.519248443,0.88043201,0.187193974
37189,Watauga County, NC,47773,0.938352299,0.033763842,31.9,47526,870,0.09218317,0.422304107,0.042456406,0.428969531,0.909159145,0.134823612
37191,Wayne County, NC,94191,0.636885836,0.090412035,37.8,44416,777,0.154915688,0.190272113,0.037702214,0.396539183,0.873908778,0.225717044
37193,Wilkes County, NC,54375,0.910587273,0.047577011,44.9,44107,632,0.198681542,0.158133874,0.030527802,0.441562852,0.886100472,0.187794172
37195,Wilson County, NC,62603,0.507435378,0.081290034,40.5,43877,753,0.197283079,0.196436293,0.04736492,0.400374341,0.878340899,0.218561257
37197,Yadkin County, NC,29632,0.921201,0.060171436,44.4,44682,635,0.176633279,0.116497234,0.024252092,0.446564016,0.891764454,0.185188618
37199,Yancey County, NC,14459,0.961880631,0.037692786,47.6,42222,634,0.15494131,0.202801969,0.026714218,0.479106386,0.870202968,0.155284393
38001,Adams County,  ND,1798,0.939852878,0.02057842,45.6,56681,604,0.054811206,0.255785627,0.006352567,0.363155109,0.897950089,0.035031847
38003,Barnes County,  ND,8682,0.938352326,0.024072794,45.1,58365,679,0.077043819,0.294179202,0.012819071,0.327111211,0.938825992,0.093878955
38005,Benson County,  ND,4485,0.406372763,0.005351171,30.5,47667,447,0.137014315,0.161554192,0.032594802,0.447592671,0.889844092,0.323144105
38007,Billings County,  ND,725,0.970715835,0.019310345,43.7,75208,870,0.104815864,0.263456091,0.022972973,0.372972973,0.970715835,0.077490775
38009,Bottineau County,  ND,5122,0.930175331,0.025966419,45,60381,648,0.082837629,0.240141,0.023044957,0.366263695,0.964650432,0.076965066
38011,Bowman County,  ND,2378,0.961245235,0.012195122,41,62442,640,0.109389671,0.242253521,0.021924482,0.319123021,0.948376623,0.05862069
38013,Burke County,  ND,1587,0.961961503,0.030875866,36.8,77232,716,0.074098798,0.227636849,0.016169154,0.327114428,0.946305645,0.07029877
38015,Burleigh County,  ND,72819,0.906469887,0.028138261,37,71524,871,0.057166982,0.357653277,0.014912257,0.29857801,0.945582483,0.066178564
38017,Cass County,  ND,137360,0.870190705,0.083292079,32.5,64482,833,0.051793969,0.401906175,0.020307662,0.240368741,0.942029729,0.076874116
38019,Cavalier County,  ND,2990,0.948987641,0.017725753,49.5,64798,571,0.081309787,0.194628403,0.009150327,0.371895425,0.949945887,0.066248881
38021,Dickey County,  ND,3782,0.965775618,0.028291909,41.9,65492,650,0.086616541,0.287518797,0.017048346,0.313231552,0.954658902,0.075075075
38023,Divide County,  ND,1874,0.929336188,0.033084312,51.1,62865,711,0.066589461,0.185292415,0.007124682,0.427480916,0.897950089,0.132307692
38025,Dunn County,  ND,3342,0.848919226,0.024236984,39,76719,1031,0.089478859,0.212717142,0.015260582,0.395047509,0.812312659,0.069955157
38027,Eddy County,  ND,1806,0.911342894,0.003875969,45.8,54868,617,0.105548854,0.262364294,0.007380074,0.371112283,0.941494149,0.119195046
38029,Emmons County,  ND,2678,0.961329305,0.025392084,50.9,55902,484,0.127302497,0.181743758,0.008434177,0.428676201,0.950859951,0.102272727
38031,Foster County,  ND,2563,0.959202454,0.01053453,44.8,61425,595,0.096551724,0.267241379,0.003449598,0.322729015,0.955148452,0.080607477
38033,Golden Valley County,  ND,1435,0.927371274,0.008362369,45,58690,686,0.071428571,0.26863354,0.019854401,0.332230311,0.909294513,0.080610022
38035,Grand Forks County,  ND,55640,0.860660173,0.067451474,29.7,54051,824,0.049035001,0.355781541,0.026860592,0.277027264,0.936731494,0.120972231
38037,Grant County,  ND,1866,0.965150871,0.015541265,50.1,50938,545,0.099140401,0.180515759,0.015064935,0.424935065,0.947712418,0.137285491
38039,Griggs County,  ND,1899,0.95309257,0.015271195,51.1,53565,447,0.10718358,0.257696693,0.011253197,0.387212276,0.977076125,0.110283159
38041,Hettinger County,  ND,2029,0.919905771,0.013307048,46.5,60164,672,0.129319372,0.129842932,0.013559322,0.433898305,0.916982722,0.099125364
38043,Kidder County,  ND,1938,0.960665045,0.019091847,47.8,54643,523,0.091573034,0.176966292,0.002973241,0.423191278,0.875761267,0.14973262
38045,LaMoure County,  ND,3254,0.965090909,0.018438844,47.9,60806,501,0.138211382,0.245934959,0.003601441,0.380852341,0.961244137,0.150085763
